src_ip,dst_ip,src_port,dst_port,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwr_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts
10.42.0.214,8.8.8.8,56870,53,17,2025-09-09 15:21:21,0.016364,19127.352725494988,183.32925934979224,122.21950623319482,61.10975311659741,2,1,168,145,84,84,84.0,0.0,145,145,145.0,0.0,145,84,104.33333333333333,28.75567576825293,826.8888888888888,40,20,20,2,0.008182,0.016364,0.0,0.008182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,104.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.0,145.0,0,2,1,168,145
10.42.0.214,8.8.8.8,33094,53,17,2025-09-09 15:21:26,0.088243,3037.068096052945,33.997030925965795,22.664687283977198,11.332343641988599,2,1,168,100,84,84,84.0,0.0,100,100,100.0,0.0,100,84,89.33333333333333,7.542472332656507,56.88888888888889,40,20,20,2,0.0441215,0.088243,0.0,0.0441215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,89.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.0,100.0,0,2,1,168,100
10.42.0.214,8.8.8.8,41517,53,17,2025-09-09 15:21:26,0.075515,4144.871879758988,39.72720651526187,26.484804343507914,13.242402171753957,2,1,168,145,84,84,84.0,0.0,145,145,145.0,0.0,145,84,104.33333333333333,28.75567576825293,826.8888888888888,40,20,20,2,0.0377575,0.075515,0.0,0.0377575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,104.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.0,145.0,0,2,1,168,145
10.42.0.214,8.8.8.8,42927,53,17,2025-09-09 15:21:26,0.106193,2947.4635804619893,28.250449652990312,18.83363310199354,9.41681655099677,2,1,168,145,84,84,84.0,0.0,145,145,145.0,0.0,145,84,104.33333333333333,28.75567576825293,826.8888888888888,40,20,20,2,0.0530965,0.106193,0.0,0.0530965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,104.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.0,145.0,0,2,1,168,145
10.42.0.214,8.8.8.8,38075,53,17,2025-09-09 15:21:31,0.069493,3856.503532729915,43.16981566488711,28.77987710992474,14.38993855496237,2,1,168,100,84,84,84.0,0.0,100,100,100.0,0.0,100,84,89.33333333333333,7.542472332656507,56.88888888888889,40,20,20,2,0.0347465,0.069493,0.0,0.0347465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,89.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.0,100.0,0,2,1,168,100
10.42.0.214,8.8.8.8,60320,53,17,2025-09-09 15:21:31,0.016396,19090.021956574772,182.97145645279335,121.98097096852891,60.990485484264454,2,1,168,145,84,84,84.0,0.0,145,145,145.0,0.0,145,84,104.33333333333333,28.75567576825293,826.8888888888888,40,20,20,2,0.008198,0.016396,0.0,0.008198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,104.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.0,145.0,0,2,1,168,145
10.42.0.214,8.8.8.8,35269,53,17,2025-09-09 15:21:31,0.067518,4635.800823484108,44.43259575224385,29.6217305014959,14.81086525074795,2,1,168,145,84,84,84.0,0.0,145,145,145.0,0.0,145,84,104.33333333333333,28.75567576825293,826.8888888888888,40,20,20,2,0.033759,0.067518,0.0,0.033759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,104.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.0,145.0,0,2,1,168,145
10.42.0.214,142.250.219.131,34475,443,17,2025-09-09 15:21:32,0.175032,85772.88724347549,131.40454316924905,62.8456510809452,68.55889208830385,11,12,7501,7512,1292,73,681.9090909090909,572.927641718069,1292,64,626.0,535.2975807903488,1292,64,652.7391304347826,554.3177724163596,307268.19281663507,220,240,20,11,0.007956000000000001,0.060465,0.0,0.013372858265225806,0.167165,0.08648,0.0,0.016716500000000002,0.025389441278807223,0.164417,0.06105,0.0,0.014947,0.01870823693165417,0,0,0,0,0,0,0,0,0,0,0,1.0909090909090908,652.7391304347826,0,0,0,0,0,0,0,0,0,0,3113.0,4.0,0,0,1799421.965317919075144508671,0,681.9090909090909,626.0,0,11,12,7501,7512
10.42.0.214,142.250.219.46,54278,443,17,2025-09-09 15:21:33,0.349965,50327.889931850325,80.00800080008,37.146571800037144,42.86142900004286,13,15,9512,8101,1292,73,731.6923076923077,593.3543998210364,1292,64,540.0666666666667,509.29984183081086,1292,64,629.0357142857143,558.1675684225801,311551.03443877556,260,300,20,13,0.01296166666666667,0.260375,0.0,0.048768024328333104,0.34230499999999997,0.261065,0.0,0.028525416666666664,0.07077778387490706,0.33982500000000004,0.260948,0.0,0.02427321428571429,0.06618270044157912,0,0,0,0,0,0,0,0,0,0,0,1.1538461538461537,629.0357142857143,0,0,0,0,0,0,0,0,0,0,5001.0,5.0,0,0,2674331.550802139037433155080,0,731.6923076923077,540.0666666666667,0,13,15,9512,8101
10.42.0.214,8.8.8.8,55871,53,17,2025-09-09 15:21:36,0.049146,5453.139624791437,61.04260774020266,40.69507182680177,20.347535913400886,2,1,168,100,84,84,84.0,0.0,100,100,100.0,0.0,100,84,89.33333333333333,7.542472332656507,56.88888888888889,40,20,20,2,0.024573,0.049146,0.0,0.024573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,89.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.0,100.0,0,2,1,168,100
10.42.0.214,8.8.8.8,57766,53,17,2025-09-09 15:21:36,0.016289,19215.42145005832,184.1733685309104,122.78224568727362,61.39112284363681,2,1,168,145,84,84,84.0,0.0,145,145,145.0,0.0,145,84,104.33333333333333,28.75567576825293,826.8888888888888,40,20,20,2,0.0081445,0.016289,0.0,0.0081445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,104.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.0,145.0,0,2,1,168,145
10.42.0.214,8.8.8.8,51202,53,17,2025-09-09 15:21:36,0.045722,6845.719784786317,65.61392764970911,43.742618433139405,21.871309216569703,2,1,168,145,84,84,84.0,0.0,145,145,145.0,0.0,145,84,104.33333333333333,28.75567576825293,826.8888888888888,40,20,20,2,0.022861,0.045722,0.0,0.022861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,104.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.0,145.0,0,2,1,168,145
10.42.0.214,8.8.4.4,39033,53,17,2025-09-09 15:21:41,0.248172,1531.1961059265348,12.088390309946327,8.058926873297551,4.029463436648776,2,1,198,182,99,99,99.0,0.0,182,182,182.0,0.0,182,99,126.66666666666667,39.12657522565563,1530.888888888889,40,20,20,2,0.124086,0.248172,0.0,0.124086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,126.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.0,182.0,0,2,1,198,182
10.42.0.214,8.8.8.8,43696,53,17,2025-09-09 15:21:41,0.015755,21897.8102189781,190.41574103459217,126.94382735639478,63.47191367819739,2,1,182,163,91,91,91.0,0.0,163,163,163.0,0.0,163,91,115.0,33.94112549695428,1152.0,40,20,20,2,0.0078775,0.015755,0.0,0.0078775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,115.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.0,163.0,0,2,1,182,163
10.42.0.214,8.8.4.4,43696,53,17,2025-09-09 15:21:41,0.015708,21963.3307868602,190.98548510313216,127.32365673542144,63.66182836771072,2,1,182,163,91,91,91.0,0.0,163,163,163.0,0.0,163,91,115.0,33.94112549695428,1152.0,40,20,20,2,0.007854,0.015708,0.0,0.007854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,115.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.0,163.0,0,2,1,182,163
10.42.0.214,8.8.8.8,33839,53,17,2025-09-09 15:21:41,0.069419,5560.437344242931,43.21583428168081,28.810556187787206,14.405278093893603,2,1,182,204,91,91,91.0,0.0,204,204,204.0,0.0,204,91,128.66666666666666,53.26871084938658,2837.555555555555,40,20,20,2,0.0347095,0.069419,0.0,0.0347095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,128.66666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.0,204.0,0,2,1,182,204
10.42.0.214,8.8.8.8,47528,53,17,2025-09-09 15:21:41,0.068458,5550.848695550556,43.822489701714915,29.21499313447661,14.607496567238305,2,1,198,182,99,99,99.0,0.0,182,182,182.0,0.0,182,99,126.66666666666667,39.12657522565563,1530.888888888889,40,20,20,2,0.034229,0.068458,0.0,0.034229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,126.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.0,182.0,0,2,1,198,182
10.42.0.214,8.8.4.4,34051,53,17,2025-09-09 15:21:41,0.06627,5160.706201901313,45.26935264825713,30.179568432171422,15.089784216085711,2,1,190,152,95,95,95.0,0.0,152,152,152.0,0.0,152,95,114.0,26.870057685088806,722.0,40,20,20,2,0.033135,0.06627,0.0,0.033135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,114.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95.0,152.0,0,2,1,190,152
10.42.0.214,8.8.8.8,41735,53,17,2025-09-09 15:21:41,0.067384,5075.388816336223,44.520954529265104,29.680636352843404,14.840318176421702,2,1,190,152,95,95,95.0,0.0,152,152,152.0,0.0,152,95,114.0,26.870057685088806,722.0,40,20,20,2,0.033692,0.067384,0.0,0.033692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,114.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95.0,152.0,0,2,1,190,152
10.42.0.214,8.8.8.8,33028,53,17,2025-09-09 15:21:41,0.06363,4211.849756404212,47.14757190004714,31.43171460003143,15.715857300015715,2,1,168,100,84,84,84.0,0.0,100,100,100.0,0.0,100,84,89.33333333333333,7.542472332656507,56.88888888888889,40,20,20,2,0.031815,0.06363,0.0,0.031815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,89.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.0,100.0,0,2,1,168,100
10.42.0.214,8.8.8.8,53449,53,17,2025-09-09 15:21:41,0.045132,6935.2122662412485,66.47168306301516,44.314455375343435,22.157227687671718,2,1,168,145,84,84,84.0,0.0,145,145,145.0,0.0,145,84,104.33333333333333,28.75567576825293,826.8888888888888,40,20,20,2,0.022566,0.045132,0.0,0.022566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,104.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.0,145.0,0,2,1,168,145
10.42.0.214,8.8.8.8,60591,53,17,2025-09-09 15:21:41,0.016617,18836.131672383704,180.53800324968407,120.3586688331227,60.17933441656135,2,1,168,145,84,84,84.0,0.0,145,145,145.0,0.0,145,84,104.33333333333333,28.75567576825293,826.8888888888888,40,20,20,2,0.0083085,0.016617,0.0,0.0083085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,104.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.0,145.0,0,2,1,168,145
10.42.0.214,8.8.8.8,54828,53,17,2025-09-09 15:21:46,0.046917,5712.215188524416,63.94270733422853,42.628471556152356,21.314235778076178,2,1,168,100,84,84,84.0,0.0,100,100,100.0,0.0,100,84,89.33333333333333,7.542472332656507,56.88888888888889,40,20,20,2,0.0234585,0.046917,0.0,0.0234585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,89.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.0,100.0,0,2,1,168,100
10.42.0.214,8.8.8.8,59596,53,17,2025-09-09 15:21:46,0.016424,19057.47686312713,182.6595226497808,121.77301509985386,60.88650754992693,2,1,168,145,84,84,84.0,0.0,145,145,145.0,0.0,145,84,104.33333333333333,28.75567576825293,826.8888888888888,40,20,20,2,0.008212,0.016424,0.0,0.008212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,104.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.0,145.0,0,2,1,168,145
10.42.0.214,8.8.8.8,47747,53,17,2025-09-09 15:21:46,0.016435,19044.72163066626,182.5372680255552,121.6915120170368,60.8457560085184,2,1,168,145,84,84,84.0,0.0,145,145,145.0,0.0,145,84,104.33333333333333,28.75567576825293,826.8888888888888,40,20,20,2,0.0082175,0.016435,0.0,0.0082175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,104.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.0,145.0,0,2,1,168,145
10.42.0.214,34.66.112.243,38810,443,6,2025-09-09 15:23:36,130.119892,4.0577961746233235,0.06148176022156551,0.030740880110782756,0.030740880110782756,4,4,264,264,66,66,66.0,0.0,66,66,66.0,0.0,66,66,66.0,0.0,0.0,80,80,20,0,18.588556,48.862826,0.0,21.627185428530215,94.210404,49.008838,0.0,31.403468,22.259936834902355,129.925908,49.001508,35.770806,43.308636,5.556723937088831,0,0,0,0,0,0,0,0,8,0,0,1.0,66.0,617,481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.0,66.0,0,4,4,264,264
10.42.0.214,54.207.105.126,42018,51820,17,2025-09-09 15:23:50,113.106137,49.44028810744372,0.45974516838109325,0.23871383742864455,0.22103133095244867,27,25,2914,2678,190,74,107.92592592592592,17.191569695263595,134,106,107.12,5.486857023834319,190,74,107.53846153846153,12.965133032723303,168.09467455621296,540,500,20,27,2.2177673921568632,5.029192,0.0,2.4325252967861997,113.091109,5.043539,0.0,4.349658038461539,1.5696047089095513,113.090552,5.043856,0.000612,4.712106333333334,0.983803141847183,0,0,0,0,0,0,0,0,0,0,0,0.9259259259259259,107.53846153846153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107.92592592592592,107.12,0,27,25,2914,2678
10.42.0.214,8.8.8.8,33047,53,17,2025-09-09 15:23:54,102.663866,4.88000325255626,0.04870262727102056,0.029221576362612335,0.019481050908408223,3,2,254,247,86,84,84.66666666666667,0.9428090415820634,145,102,123.5,21.5,145,84,100.2,23.395726105423613,547.3599999999999,60,40,20,3,25.6659665,102.566921,0.0,44.39879119168243,102.61522,102.61522,0.0,51.30761,51.30761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,100.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.66666666666667,123.5,0,3,2,254,247
10.42.0.214,142.250.219.14,40275,443,17,2025-09-09 15:21:43,7.117358,4125.828713407419,7.3060818354226384,3.372037770195064,3.9340440652275745,24,28,19108,10257,1292,74,796.1666666666666,548.6413268753599,1292,63,366.32142857142856,477.8345539717568,1292,63,564.7115384615385,554.7878435990874,307789.5514053255,480,560,20,24,0.13955603921568627,6.750104,0.0,0.9349563134374291,7.083765,6.783497,0.0,0.3079897826086957,1.3807205104885716,7.105473,6.784417,0.0,0.2631656666666667,1.2790292829709802,0,0,0,0,0,0,0,0,0,0,0,1.1666666666666667,564.7115384615385,0,0,0,0,0,0,0,0,0,0,6586.0,7.0,2190.3333333333335,4.666666666666667,10605475.04025764895330112721,987377.9113448534936138241923,796.1666666666666,366.32142857142856,0,24,28,19108,10257
10.42.0.214,8.8.8.8,50121,53,17,2025-09-09 15:21:51,0.050601,5296.338017035237,59.28736586233474,39.52491057488982,19.76245528744491,2,1,168,100,84,84,84.0,0.0,100,100,100.0,0.0,100,84,89.33333333333333,7.542472332656507,56.88888888888889,40,20,20,2,0.0253005,0.050601,0.0,0.0253005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,89.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.0,100.0,0,2,1,168,100
10.42.0.214,8.8.8.8,35406,53,17,2025-09-09 15:21:51,0.016585,18872.475128127826,180.88634308109738,120.59089538739826,60.29544769369913,2,1,168,145,84,84,84.0,0.0,145,145,145.0,0.0,145,84,104.33333333333333,28.75567576825293,826.8888888888888,40,20,20,2,0.0082925,0.016585,0.0,0.0082925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,104.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.0,145.0,0,2,1,168,145
10.42.0.214,8.8.8.8,57752,53,17,2025-09-09 15:21:51,0.049487,6324.8934063491415,60.62198153050296,40.41465435366864,20.20732717683432,2,1,168,145,84,84,84.0,0.0,145,145,145.0,0.0,145,84,104.33333333333333,28.75567576825293,826.8888888888888,40,20,20,2,0.0247435,0.049487,0.0,0.0247435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,104.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.0,145.0,0,2,1,168,145
10.42.0.214,8.8.8.8,40716,53,17,2025-09-09 15:21:56,0.01625,16492.30769230769,184.6153846153846,123.07692307692307,61.53846153846153,2,1,168,100,84,84,84.0,0.0,100,100,100.0,0.0,100,84,89.33333333333333,7.542472332656507,56.88888888888889,40,20,20,2,0.008125,0.01625,0.0,0.008125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,89.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.0,100.0,0,2,1,168,100
10.42.0.214,8.8.8.8,44524,53,17,2025-09-09 15:21:56,0.048047,6514.454596540887,62.43886194767624,41.62590796511749,20.812953982558746,2,1,168,145,84,84,84.0,0.0,145,145,145.0,0.0,145,84,104.33333333333333,28.75567576825293,826.8888888888888,40,20,20,2,0.0240235,0.048047,0.0,0.0240235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,104.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.0,145.0,0,2,1,168,145
10.42.0.214,8.8.8.8,57395,53,17,2025-09-09 15:21:56,0.072515,4316.348341722402,41.37075087912846,27.580500586085638,13.790250293042819,2,1,168,145,84,84,84.0,0.0,145,145,145.0,0.0,145,84,104.33333333333333,28.75567576825293,826.8888888888888,40,20,20,2,0.0362575,0.072515,0.0,0.0362575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,104.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.0,145.0,0,2,1,168,145
10.42.0.214,8.8.4.4,39181,53,17,2025-09-09 15:22:00,0.02332,13121.783876500858,128.64493996569468,85.76329331046313,42.88164665523156,2,1,164,142,82,82,82.0,0.0,142,142,142.0,0.0,142,82,102.0,28.284271247461902,800.0,40,20,20,2,0.01166,0.02332,0.0,0.01166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,102.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.0,142.0,0,2,1,164,142
10.42.0.214,8.8.4.4,38053,53,17,2025-09-09 15:22:00,0.184656,1418.8545186725587,16.24642578632701,10.830950524218006,5.415475262109003,2,1,164,98,82,82,82.0,0.0,98,98,98.0,0.0,98,82,87.33333333333333,7.542472332656507,56.88888888888889,40,20,20,2,0.092328,0.184656,0.0,0.092328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,87.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.0,98.0,0,2,1,164,98
10.42.0.214,8.8.8.8,34947,53,17,2025-09-09 15:22:00,0.022555,11616.049656395478,133.00820217246732,88.67213478164487,44.336067390822436,2,1,164,98,82,82,82.0,0.0,98,98,98.0,0.0,98,82,87.33333333333333,7.542472332656507,56.88888888888889,40,20,20,2,0.0112775,0.022555,0.0,0.0112775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,87.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.0,98.0,0,2,1,164,98
10.42.0.214,8.8.8.8,33406,53,17,2025-09-09 15:22:00,0.028366,10787.562574913629,105.76041740111401,70.506944934076,35.253472467038,2,1,164,142,82,82,82.0,0.0,142,142,142.0,0.0,142,82,102.0,28.284271247461902,800.0,40,20,20,2,0.014183,0.028366,0.0,0.014183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,102.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.0,142.0,0,2,1,164,142
10.42.0.214,142.250.105.94,55272,443,17,2025-09-09 15:22:00,0.427807,26857.905550867563,53.762561154913314,28.050031906911293,25.71252924800202,12,11,5079,6411,1292,73,423.25,514.3654869513182,1292,64,582.8181818181819,520.1537916252738,1292,64,499.5652173913044,523.2487002071109,273789.202268431,240,220,20,12,0.019445772727272725,0.161471,0.0,0.036367109532118094,0.427807,0.162645,0.0,0.038891545454545456,0.049348178828630344,0.24058700000000002,0.083593,0.0,0.024058700000000002,0.03657436268768056,0,0,0,0,0,0,0,0,0,0,0,0.9166666666666666,499.5652173913044,0,0,0,0,0,0,0,0,0,0,3042.0,4.0,3823.0,7.0,16622950.81967213114754098361,7834016.393442622950819672131,423.25,582.8181818181819,0,12,11,5079,6411
10.42.0.214,8.8.8.8,54580,53,17,2025-09-09 15:22:01,0.091276,2936.149699811561,32.8673473859503,21.91156492396687,10.955782461983436,2,1,168,100,84,84,84.0,0.0,100,100,100.0,0.0,100,84,89.33333333333333,7.542472332656507,56.88888888888889,40,20,20,2,0.045638,0.091276,0.0,0.045638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,89.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.0,100.0,0,2,1,168,100
10.42.0.214,8.8.8.8,44753,53,17,2025-09-09 15:22:01,0.068584,4563.74664644815,43.741980636883234,29.161320424588823,14.580660212294411,2,1,168,145,84,84,84.0,0.0,145,145,145.0,0.0,145,84,104.33333333333333,28.75567576825293,826.8888888888888,40,20,20,2,0.034292,0.068584,0.0,0.034292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,104.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.0,145.0,0,2,1,168,145
10.42.0.214,8.8.8.8,47070,53,17,2025-09-09 15:22:01,0.134064,2334.7058121494215,22.377372001432153,14.918248000954769,7.459124000477384,2,1,168,145,84,84,84.0,0.0,145,145,145.0,0.0,145,84,104.33333333333333,28.75567576825293,826.8888888888888,40,20,20,2,0.067032,0.134064,0.0,0.067032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,104.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.0,145.0,0,2,1,168,145
10.42.0.214,8.8.8.8,59491,53,17,2025-09-09 15:22:03,0.030976,8425.878099173553,96.84917355371901,64.56611570247934,32.28305785123967,2,1,174,87,87,87,87.0,0.0,87,87,87.0,0.0,87,87,87.0,0.0,0.0,40,20,20,2,0.015488,0.030976,0.0,0.015488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,87.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.0,87.0,0,2,1,174,87
10.42.0.214,8.8.8.8,50732,53,17,2025-09-09 15:22:03,0.053022,4639.583569084531,56.580287427860135,37.72019161857342,18.86009580928671,2,1,164,82,82,82,82.0,0.0,82,82,82.0,0.0,82,82,82.0,0.0,0.0,40,20,20,2,0.026511,0.053022,0.0,0.026511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,82.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.0,82.0,0,2,1,164,82
10.42.0.214,8.8.8.8,50319,53,17,2025-09-09 15:22:03,0.299318,915.4143753466215,10.022785131532352,6.681856754354901,3.3409283771774505,2,1,172,102,86,86,86.0,0.0,102,102,102.0,0.0,102,86,91.33333333333333,7.542472332656507,56.88888888888889,40,20,20,2,0.149659,0.299318,0.0,0.149659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,91.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.0,102.0,0,2,1,172,102
10.42.0.214,3.15.146.230,52008,443,6,2025-09-09 15:22:04,1.227269,5339.497697733749,15.481528499456925,8.962990183896114,6.518538315560811,11,8,3682,2871,2085,66,334.72727272727275,575.4508257814581,1466,66,358.875,470.4047293289046,2085,66,344.89473684210526,533.8798302335404,285027.67313019384,220,160,20,4,0.06818161111111111,0.230635,0.0,0.0947833484761367,1.227269,0.409938,0.0,0.1227269,0.13487887987038594,1.023673,0.23731,0.000248,0.14623899999999998,0.0937408184745883,4,3,0,0,2,3,0,7,17,0,0,0.7272727272727273,344.89473684210526,64240,62643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,334.72727272727275,358.875,0,11,8,3682,2871
